date,id,content,url
2023-03-17 17:52:20+00:00,1636787566719680512,"Lazy people do a little work and feel like they should be winning. 

Winners work as hard as possible and still worry they’re being lazy. 

Understand?",https://twitter.com/Cobratate/status/1636787566719680512
2023-03-17 14:12:09+00:00,1636732154842316800,"Guess what's better than being worth a couple of million at 60? 

Being broke at 30. 

You'll never get your life back. 

EVER. 

You need to abandon this patient way of thinking.",https://twitter.com/Cobratate/status/1636732154842316800
2023-03-17 12:10:56+00:00,1636701651179393028,"""The brave man is not the one who has no fears, he is the one who triumphs over his fears.”",https://twitter.com/Cobratate/status/1636701651179393028
2023-03-17 11:21:24+00:00,1636689185980530688,"God is a real force.

Watch the full interview: https://t.co/TozAh0gZZb https://t.co/JyicTPdfnR",https://twitter.com/Cobratate/status/1636689185980530688
2023-03-17 10:24:20+00:00,1636674823278526466,"If you needed to break down a wall. 

Will you really deny my advice to use a sledgehammer because you'll still need to work to do it? 

Understand, Life as a man will ALWAYS be hard. 

YOU WILL NEED TO WORK.",https://twitter.com/Cobratate/status/1636674823278526466
2023-03-16 22:43:31+00:00,1636498457392209920,"Diamonds are Forever

Tate Confidential Ep 173

OUT NOW: https://t.co/5tda5AzObh https://t.co/OaJqPjaAtB",https://twitter.com/Cobratate/status/1636498457392209920
2023-03-16 21:27:54+00:00,1636479425905557506,"Your life reflects what you prioritize. 

This is a reason why physical stature helps in every realm of human endeavor, even business. 

You’re going to ask for a million dollars, and you aren’t even disciplined enough to do some push-ups?",https://twitter.com/Cobratate/status/1636479425905557506
2023-03-16 14:39:41+00:00,1636376697762365440,"Stop yourself from using excuses for anything ever no matter how valid.

STOP saying them &amp; eventually you'll STOP thinking them.

""Did you crash the car""

Yes &gt; Yes, it was icy

The car still crashed.

The excuse repairs nothing.

You failed. Accept it. Learn.

Don't do it again",https://twitter.com/Cobratate/status/1636376697762365440
2023-03-16 13:07:00+00:00,1636353372222640129,"Never try to destroy someone's life with a lie when yours could be destroyed by the truth.

https://t.co/OYAyugxbIu",https://twitter.com/Cobratate/status/1636353372222640129
2023-03-16 10:18:00+00:00,1636310843368386560,"If you believe in things you give them power 

Watch the full interview: https://t.co/aZwQRdtL5i https://t.co/gCSanAHPAd",https://twitter.com/Cobratate/status/1636310843368386560
2023-03-16 08:04:47+00:00,1636277314597056512,"Missing one gym session won’t hurt you. 

But the attitude that allows you to miss one session without guilt, is going to hurt you.",https://twitter.com/Cobratate/status/1636277314597056512
2023-03-15 21:04:00+00:00,1636111027078062080,"There is a psychological barrier preventing you from achieving things the FIRST time.

But achieved ONCE, there is little doubt that you could do it AGAIN.

After the first time I knocked someone out, I knocked everybody out.

I didn’t hit any harder.

I just believed I could.",https://twitter.com/Cobratate/status/1636111027078062080
2023-03-15 18:58:42+00:00,1636079492216094721,https://t.co/Wof4oZjulz,https://twitter.com/Cobratate/status/1636079492216094721
2023-03-15 16:54:45+00:00,1636048298720088065,"Insurmountable odds, the worst situations.

I always feel a deep calm because I do not believe I can fail.

I’ll smile as the Titanic sinks, finding a way to SURVIVE.

I’ve believed in myself so strongly, for so many years. 

That I can’t even imagine the feeling of self-doubt.",https://twitter.com/Cobratate/status/1636048298720088065
2023-03-15 15:15:36+00:00,1636023345673039874,"My dad always used to say “OUTSTANDING IN THE RAIN”

As opposed to simply “outstanding” when he was impressed. 

I asked him. 

Dad, why the rain?

And he replied 

“Son, any jackass can perform when the sun is shining”",https://twitter.com/Cobratate/status/1636023345673039874
2023-03-15 12:21:57+00:00,1635979647283281920,"""You will achieve more in this world through acts of mercy than you will through acts of retribution.”",https://twitter.com/Cobratate/status/1635979647283281920
2023-03-15 10:27:15+00:00,1635950779872825344,"The number one factor that decides how successful you are

Watch the full interview: https://t.co/lH0Q1JH2i9 https://t.co/2Bd7qRCnAa",https://twitter.com/Cobratate/status/1635950779872825344
2023-03-15 08:43:46+00:00,1635924740949901314,"Most successful people didn’t enjoy doing what made them successful. 

However, they enjoyed being good at whatever they were doing. 

Why do something and not try? 

Why do something and not be the best? 

Winners understand this. Losers do not.",https://twitter.com/Cobratate/status/1635924740949901314
2023-03-14 20:56:49+00:00,1635746829382893569,"I will continue to write and work in this cell.

I will continue to prepare for my eventual release.

My ancestors are watching me.

I will show them.

I am outstanding even in the rain.

To all of you with your own trials and struggles.

I recommend you do the same.",https://twitter.com/Cobratate/status/1635746829382893569
2023-03-14 20:56:49+00:00,1635746827512291328,"God tests his favorite creations with the hardest battles.

It is an opportunity to show God how strong you are.

It's an audition to showcase your brilliance.

I am human.

I miss my family,

I miss my freedom.

But I also understand.

Life as a man is struggle and pain. https://t.co/rIOy30ewJE",https://twitter.com/Cobratate/status/1635746827512291328
2023-03-14 14:33:36+00:00,1635650391286378499,"If Allah intends good for someone, then He afflicts him with trials.

Bukhari",https://twitter.com/Cobratate/status/1635650391286378499
2023-03-14 13:43:35+00:00,1635637802124685318,"You can’t tell God how to bless you. 

You can’t tell him what you want then tell him how you want to get it. 

It’s never going to come the way you want it to. 

Where you’re at today, if God had shown you in advance all you’d have to go through, you would have said no.",https://twitter.com/Cobratate/status/1635637802124685318
2023-03-14 11:52:39+00:00,1635609887479570432,"Why having headaches is bullshit

Watch the full interview: https://t.co/VZzPCJMV6B https://t.co/6rMxXMI7ET",https://twitter.com/Cobratate/status/1635609887479570432
2023-03-14 10:46:28+00:00,1635593229390209025,"If you want a life people will aspire for, 

You’ll need to be prepared to defend it.",https://twitter.com/Cobratate/status/1635593229390209025
2023-03-13 14:11:03+00:00,1635282326560309250,"Your mind shapes how you see things, it is your mind which makes sense of why something is happening to you.  

It is your mind that CREATES reality. 

Do you understand?",https://twitter.com/Cobratate/status/1635282326560309250
2023-03-13 12:31:59+00:00,1635257394593931264,https://t.co/wM5z8MKqBG,https://twitter.com/Cobratate/status/1635257394593931264
2023-03-13 10:25:24+00:00,1635225541099028481,"Relationships between people are always going to be a value exchange. 

Watch the full interview: https://t.co/XBDnccm6TU https://t.co/vLGbiGBPp6",https://twitter.com/Cobratate/status/1635225541099028481
2023-03-13 08:59:27+00:00,1635203911064895489,"If you don’t “have time” to exercise.  

You don’t have time to improve the only vessel with which you experience the world and to prolong your life as a whole.  

Then please tell me. What is it you DO have time for?",https://twitter.com/Cobratate/status/1635203911064895489
2023-03-12 20:40:55+00:00,1635018050889191424,"You dedicate your entire mind to the pain in your life.  

To the negative. 

Can you do the same with anything else?",https://twitter.com/Cobratate/status/1635018050889191424
2023-03-12 19:22:34+00:00,1634998336708313088,"""And whoever puts all hist trust in Allah, He will be enough for him""

Quran [65:1]",https://twitter.com/Cobratate/status/1634998336708313088
2023-03-12 16:15:10+00:00,1634951172938432512,"Five events that will change every man's life

1) A friend betraying you.
2) The death of your father.
3) Winning a fight.
4) Losing a fight.
5) Finding out the woman you love had sex with someone else.",https://twitter.com/Cobratate/status/1634951172938432512
2023-03-12 15:11:42+00:00,1634935203662794753,You will never achieve your greatest self if you believe bad luck is what has kept you down.,https://twitter.com/Cobratate/status/1634935203662794753
2023-03-12 13:23:09+00:00,1634907883577180161,"""Freedom is indivisible; the chains on any one of my people were the chains on all of them, the chains on all of my people were the chains on me.""",https://twitter.com/Cobratate/status/1634907883577180161
2023-03-12 11:19:27+00:00,1634876754740531201,"If I’m unhappy with something, then I’ll fix it.

Watch the full interview: https://t.co/Me78t3QB1f https://t.co/q02T8zWt7N",https://twitter.com/Cobratate/status/1634876754740531201
2023-03-12 10:33:32+00:00,1634865199206506496,"Cost is the enemy of the poor man, so the poor try to save money. 

Time is the enemy of the rich man, so the rich try to save time. 

When I was poor, I still valued Time &gt; Cash. 

Never waited for a bus, I took a taxi. 

I was WORKING so hard that I knew my TIME had value.",https://twitter.com/Cobratate/status/1634865199206506496
2023-03-11 19:57:43+00:00,1634644791903264772,"It's extremely important as a man that you become rich

Because money is power

And power is required in the never-ending battle against evil

Dedicate yourself to God and become as rich as possible",https://twitter.com/Cobratate/status/1634644791903264772
2023-03-11 17:40:57+00:00,1634610373926977538,"As a man, you must EARN your friends. 

The harder you work, the more important you become. 

The more important you are, the more important your friends will be. And important friends improve your life EXPONENTIALLY. 

The whole world runs around who is friends with who.",https://twitter.com/Cobratate/status/1634610373926977538
2023-03-11 14:00:03+00:00,1634554781371908096,https://t.co/fymFUhQvkX,https://twitter.com/Cobratate/status/1634554781371908096
2023-03-11 12:40:04+00:00,1634534655759118341,"I’ve endured events that I remember and feel instant fear. 

ADRENALINE shocks my system. 

Then I pause. 

Remember I survived. 

And I can’t wipe the smile off my face. 

My memories are an indefatigable source of elation. Of relief.",https://twitter.com/Cobratate/status/1634534655759118341
2023-03-11 11:42:38+00:00,1634520202934206465,"The only thing better than having everything you want is not wanting things.

Watch the full interview: https://t.co/hyCGRQEi4h https://t.co/k0VgReT3xW",https://twitter.com/Cobratate/status/1634520202934206465
2023-03-11 10:31:43+00:00,1634502355403014147,"In the eyes of the MSM

No human has been so devilishly persecuted

Since Princess Diana

Her story ended with her universally adored

The harder they lie about me

The more it shows those with a true heart my true character

I am one of the most respected and admired men alive https://t.co/V5v2U6hs0O",https://twitter.com/Cobratate/status/1634502355403014147
2023-03-10 21:53:21+00:00,1634311506803281921,"The secret to having friends is to be a friend.  

The secret to being interesting is to be interested.  

The secret to being loved is to love.  

It’s GIVING that’ll GIVE you what you want. https://t.co/1uAbRuGqw5",https://twitter.com/Cobratate/status/1634311506803281921
2023-03-10 19:36:11+00:00,1634276984825217024,Resist the Slave Mind,https://twitter.com/Cobratate/status/1634276984825217024
2023-03-10 16:46:43+00:00,1634234337775296512,"""And be patient, for indeed, Allah does not allow to be lost the reward of those who do good.""

Surah Hud | Ayah 115",https://twitter.com/Cobratate/status/1634234337775296512
2023-03-10 13:23:02+00:00,1634183078355562497,"Some things are only said in certain channels

https://t.co/Qb8CS97Z9N https://t.co/LDppwhW9gK",https://twitter.com/Cobratate/status/1634183078355562497
2023-03-10 12:00:17+00:00,1634162256354131972,"If you have any sort of self-respect and you surround yourself with winners. 

It is INEVITABLE that you will become a winner. 

It's INEVITABLE. 

GUARANTEED. 

Why? 

Because you'll be uncomfortable being the only loser.",https://twitter.com/Cobratate/status/1634162256354131972
2023-03-10 10:26:28+00:00,1634138647057297408,"Upwards spirals are fuelled by MASSIVE amounts of energy.

Mushroom clouds of envy which propel you to the STRATOSPHERE

I have an absolute aversion to amateurism.

Watch the full interview: https://t.co/jn7UKCUnZh https://t.co/e6fwUNy1Ky",https://twitter.com/Cobratate/status/1634138647057297408
2023-03-10 09:10:19+00:00,1634119480858083330,"""After climbing a great hill, one only finds that there are many more hills to climb.""",https://twitter.com/Cobratate/status/1634119480858083330
2023-03-09 17:49:44+00:00,1633887809193820164,"We're outgunned, 

and undermanned. 

But you know something? 

We're gonna win. 

You know why? 

Superior attitude. 

Superior state of mind. https://t.co/Hpgb3Svtxw",https://twitter.com/Cobratate/status/1633887809193820164
2023-03-09 15:05:46+00:00,1633846547439038466,"Prison is a battle against doubt.

Doubt is insidious and creeping

Thick and poisonous

It aims to engulf and constrict your mind

cutting off your ability to perceive the light.

The destruction of doubt is one of the many secrets of Wudan.

I became a master 2,973 years ago.",https://twitter.com/Cobratate/status/1633846547439038466
2023-03-09 14:22:24+00:00,1633835630747865089,"Out of every quality on earth, “quitter” is truly the most destructive. 

You may be reading this with nearly every curse God could bestow you, 

short, ugly and poor. 

As long as you are not a quitter 

You have a chance.",https://twitter.com/Cobratate/status/1633835630747865089
2023-03-09 10:08:54+00:00,1633771836755378176,"The universe is extremely giving.

Watch the full interview: https://t.co/SndgBVm5U3 https://t.co/9qC3a4iRxS",https://twitter.com/Cobratate/status/1633771836755378176
2023-03-09 08:54:51+00:00,1633753199520763907,"Have you decided to be exceptional? 

Or simply given up?",https://twitter.com/Cobratate/status/1633753199520763907
2023-03-08 21:20:37+00:00,1633578492074815490,https://t.co/U2iZPpiInl,https://twitter.com/Cobratate/status/1633578492074815490
2023-03-08 19:24:54+00:00,1633549368744615940,"The absolute best thing about being a man is you’re born worth nothing and can CHOOSE what you want to be. 

You build your own character. 

You can choose to be rich smart wise and brave. 

You can choose to be a superhero.",https://twitter.com/Cobratate/status/1633549368744615940
2023-03-08 14:20:53+00:00,1633472863368880130,"Constructing a mental model that allows me to be competitive

Watch the full interview: https://t.co/zrpCNcokxT https://t.co/hn03CQFF1W",https://twitter.com/Cobratate/status/1633472863368880130
2023-03-08 12:57:13+00:00,1633451808273080329,"I'm a peaceful man.

I never bark.

But if the time comes, I will not half bite

Do you understand? https://t.co/QLxqlXs9DA",https://twitter.com/Cobratate/status/1633451808273080329
2023-03-08 10:56:35+00:00,1633421446968901634,"""The greatest glory in living lies not in never falling, but in rising every time we fall.""",https://twitter.com/Cobratate/status/1633421446968901634
2023-03-08 10:12:18+00:00,1633410305098129408,"Lack somewhere? Excel somewhere else.  

Counter your weaknesses by honing other capabilities.  

Ugly? Get filthy rich  

Poor? Be strong as an ox  

Life is unfair. 

The primary focus of your energies is to balance the books.",https://twitter.com/Cobratate/status/1633410305098129408
2023-03-07 22:40:54+00:00,1633236306984677377,"At laundry today, 3 mortals attempted to intimidate me

Unaware of my divine powers

I extended my hand and clicked my fingers

Then asked them a simple question

Do you know the secrets of Yoga fire?

They are not sure why this changed their minds, but it did.",https://twitter.com/Cobratate/status/1633236306984677377
2023-03-07 21:16:49+00:00,1633215145739538435,"Energy cannot be destroyed. 

Only converted. Changed. 

You feel despair? Your mind can’t rest? You can’t sleep? 

YOU POSSESS UNLIMITED POWER. You’re lucky. 

Despair has BLESSED YOU. 

How do you use it? Self-destruction or world conquest? Only contentment kills.",https://twitter.com/Cobratate/status/1633215145739538435
2023-03-07 14:33:23+00:00,1633113620493074439,https://t.co/eDdreUKUBr,https://twitter.com/Cobratate/status/1633113620493074439
2023-03-07 11:53:50+00:00,1633073467800051712,"How should you FEEL when you're happy is SELF DEFINED You get grumpy and consider it sad.  

I get grumpy and consider it happy. 

This is what I have DECIDED. 

I only live within my own mind. 

I can draw the barriers. Outside of total annihilation. 

I am happy. ALWAYS",https://twitter.com/Cobratate/status/1633073467800051712
2023-03-07 09:24:22+00:00,1633035854036754433,"The best advice I’ve ever received

Watch the full interview: https://t.co/5fQWgyOfp4 https://t.co/AcyyNcfG8L",https://twitter.com/Cobratate/status/1633035854036754433
2023-03-06 22:23:34+00:00,1632869558519226377,"WE CAN’T KEEP DOING THIS

Tate Confidential Ep 172

OUT NOW: https://t.co/DQuJkJIpJH https://t.co/uAq2TItdxF",https://twitter.com/Cobratate/status/1632869558519226377
2023-03-06 20:08:13+00:00,1632835494366068736,"Locked in jail, many comment on how I'm no longer living the high life.

They talk as if I was some rich kid.

They talk as if I will break.

My entire life has been battle.

War is all I've ever known. https://t.co/IDI0X47hTW",https://twitter.com/Cobratate/status/1632835494366068736
2023-03-06 18:58:45+00:00,1632818014839095303,"Allah does not burden a soul beyond that it can bear

Quran [2:286]",https://twitter.com/Cobratate/status/1632818014839095303
2023-03-06 16:24:00+00:00,1632779069858168833,"You decide your goals. 

So why have you settled on something unremarkable?",https://twitter.com/Cobratate/status/1632779069858168833
2023-03-06 13:48:51+00:00,1632740025732407296,"Sports is a watered-down version of War

Watch the full interview:https://t.co/HkCForUInp https://t.co/SE0nQpSq7O",https://twitter.com/Cobratate/status/1632740025732407296
2023-03-06 12:25:46+00:00,1632719116124471296,"Once you understand that your beliefs have the ability to positively or negatively affect your reality. 

You'll become very purposeful when choosing the ideas you let into your mind.",https://twitter.com/Cobratate/status/1632719116124471296
2023-03-06 09:38:22+00:00,1632676990242246660,"""Man's goodness is a flame that can be hidden but never extinguished.”",https://twitter.com/Cobratate/status/1632676990242246660
2023-03-05 20:54:58+00:00,1632484874346024963,"Enemies of truth lied about me in an attempt to destroy my good name

But look,

I am more famous than ever before and absolutely nobody believes them

I have a greater influence that will allow me to lead men to power and faith

I suffer in jail

But I also prepare

God is Great https://t.co/Qfk9SMc0la",https://twitter.com/Cobratate/status/1632484874346024963
2023-03-05 19:03:35+00:00,1632456842830921728,"Every day, you have a choice. 

You can continue down the plain old road you’re on. 

Or you can be heroic and go down an epic one. 

Every day that you make the wrong choice, more of your potential is wasted. 

Will you make the right choice today?",https://twitter.com/Cobratate/status/1632456842830921728
2023-03-05 15:16:50+00:00,1632399779819925504,"Discontent is the best motivator.

Be Greater.

Watch the full video here:
https://t.co/Y5VUT6KdqJ https://t.co/XcvxsIR0Dz",https://twitter.com/Cobratate/status/1632399779819925504
2023-03-05 13:10:36+00:00,1632368013222592520,"If good touches you, it distresses them; but

If harm strikes you, they rejoice at it.

And if you are patient and fear Allah,

Their plot will not harm you at all.

Indeed, Allah is encompassing of what they do.

Quran [3:120] https://t.co/iUsTOhXRU4",https://twitter.com/Cobratate/status/1632368013222592520
2023-03-05 11:14:16+00:00,1632338735843926019,If you don’t solve today’s problems you won’t earn the blessing of tomorrow’s problems.,https://twitter.com/Cobratate/status/1632338735843926019
2023-03-04 20:41:25+00:00,1632119075815006208,"I had a regular checkup organized in Dubai pre-detention.

The doctors were extremely interested in the scar on my lung.

They do not understand how I survive without treatment.

They do not know the secrets of Wudan.

But this battle has long passed.
https://t.co/YU5fH2NAtA https://t.co/rUHxt46pow",https://twitter.com/Cobratate/status/1632119075815006208
2023-03-04 20:41:25+00:00,1632119073638105089,"As one of the most influential men on the face of the planet

It is important for the good of humanity that I live as long as possible

At my current strength levels, I estimate to survive for at least 5000 more years

With this in mind, I take my medical care extremely seriously",https://twitter.com/Cobratate/status/1632119073638105089
2023-03-04 20:41:24+00:00,1632119071075454981,"I do not have cancer.

My lungs contain precisely 0 smoking damage.

In fact,

I have an 8L lung capacity and the vital signs of an Olympic athlete

There is nothing but a scar on my lung from an old battle.

True warriors are scarred both inside and out. https://t.co/VpLHWp20Fg",https://twitter.com/Cobratate/status/1632119071075454981
2023-03-04 19:00:47+00:00,1632093750657708035,"Discipline is the key to success. 

If you cannot force yourself to do something you don’t want to do, 

how are you ever gonna put yourself through the suffering required for greatness?",https://twitter.com/Cobratate/status/1632093750657708035
2023-03-04 16:46:05+00:00,1632059850841628672,"There is a fire in your heart. 

Every man was born with one. 

You either extinguish yourself through feverish efforts, ridiculously hard work, dampening the flames.  

Or you attempt to mask it with pleasure while it consumes you. 

The choice is yours.",https://twitter.com/Cobratate/status/1632059850841628672
2023-03-04 14:03:25+00:00,1632018916594663426,"But perhaps you hate a thing and it is good for you;

And perhaps you love a thing and it is bad for you.

And Allah knows while you know not.

Quran [2:216]",https://twitter.com/Cobratate/status/1632018916594663426
2023-03-04 11:51:48+00:00,1631985791332229120,"Difficulty allows you to become a better person.

The best men in the world have gone through shit.

Be Greater

Full video here: https://t.co/nMYxxFl0Ep https://t.co/gIUAREJdae",https://twitter.com/Cobratate/status/1631985791332229120
2023-03-03 18:20:33+00:00,1631721235733258254,"Everyone can smile in the club.

Smile when your nose is broken.
 
THAT’S A MAN.
 
Most men are living life on easy mode.
 
Talking about being a lifeguard in 6 inches of water.
 
It’s the men in the stormy seas who have lessons to teach.
 
Not the forever-smiling dork.",https://twitter.com/Cobratate/status/1631721235733258254
2023-03-03 18:20:32+00:00,1631721233401225221,"I learned mindset from my kickboxing coach as he cried telling me stories of the genocide in Bosnia.
 
As my father held his fractured face together.
 
I paid attention to his words.
 
These are LESSONS.
 
THIS IS MINDSET.",https://twitter.com/Cobratate/status/1631721233401225221
2023-03-03 18:20:32+00:00,1631721231606226944,"Don’t take mindset tips from the happy man.
 
Take them from the depressed miserable man who performs exceptionally.
 
Everybody can preach positivity in the sunshine.
 
A CHILD can be happy when things are going well.",https://twitter.com/Cobratate/status/1631721231606226944
2023-03-03 15:39:10+00:00,1631680625437470723,https://t.co/6pY0Bn50BV,https://twitter.com/Cobratate/status/1631680625437470723
2023-03-03 13:28:46+00:00,1631647807886032896,"Think of everything you've done since New Years Eve

The places you've been, the people you've spoken to, the experiences you've had.

I've been in the exact same room.

Every day

Every night

And they will not let me leave",https://twitter.com/Cobratate/status/1631647807886032896
2023-03-03 11:51:31+00:00,1631623332872241155,"""I never lose. I either win or learn.”",https://twitter.com/Cobratate/status/1631623332872241155
2023-03-03 10:40:14+00:00,1631605393653727232,"My coolest celebrity encounter

Watch the full interview: https://t.co/wSv052R0VF https://t.co/Mkvux5QJL8",https://twitter.com/Cobratate/status/1631605393653727232
2023-03-03 09:31:31+00:00,1631588102094430210,"Your life is never going to be worse if you walk through the world believing 

“I'm the man” 

Walk it. Talk it. Be it.",https://twitter.com/Cobratate/status/1631588102094430210
2023-03-03 07:48:21+00:00,1631562138517946368,Stress is the only condition under which your body and mind will ever perform miracles.,https://twitter.com/Cobratate/status/1631562138517946368
2023-03-02 22:04:55+00:00,1631415311139315714,"I send you these letters to remind you,

Enjoy the rain while it lasts,

Enjoy the storms,

The chaotic seas.

It is temporary.

It is an opportunity

Calm seas never made a skillful sailor.

Smile through the struggle.

Use it to become great.",https://twitter.com/Cobratate/status/1631415311139315714
2023-03-02 22:04:54+00:00,1631415308844949506,"It's an opportunity.

It has been over 5,000 years since I last spent 96 hours straight practicing the Ki-zami-zuki technique.

Many of you reading this right now may be suffering hardship.

Life as a man will always be full of it.",https://twitter.com/Cobratate/status/1631415308844949506
2023-03-02 22:04:54+00:00,1631415307200806912,"God puts hardship in your path to give you an opportunity to show him just how strong you can be.

Martin Luther King Jr.

Malcolm X.

Nelson Mandela.

Serving Jail time with full innocence is a badge of honor.

I serve my time understanding this,

It's a test.",https://twitter.com/Cobratate/status/1631415307200806912
2023-03-02 20:32:03+00:00,1631391943274930194,"“And if you are patient and fear Allah, their plot will not harm you at all.”

Quran 3:120",https://twitter.com/Cobratate/status/1631391943274930194
2023-03-02 17:45:36+00:00,1631350055809474575,"I see you Neo.

Be Greater.

Watch the full video here:
https://t.co/ai5bxYNcYh https://t.co/rcg8gNlfmZ",https://twitter.com/Cobratate/status/1631350055809474575
2023-03-02 17:07:15+00:00,1631340401050230811,"Most people in Jail have no money and nobody on the outside

Each week I buy the maximum amount of commissary allowed by law

And distribute it amongst the poor",https://twitter.com/Cobratate/status/1631340401050230811
2023-03-02 15:39:30+00:00,1631318318211579905,"What are the steps to becoming a Top G?

Watch the full interview: https://t.co/4u2DZevr5T https://t.co/7NTJrI803I",https://twitter.com/Cobratate/status/1631318318211579905
2023-03-02 13:47:23+00:00,1631290105171267587,"Creative problem-solving comes from stress and urgent need 

The most powerful inventions of mankind were developed in times of War 

Your brain is soft because you never NEEDED it to perform 

Self-inflict stress if required. 

Diamonds are made under pressure",https://twitter.com/Cobratate/status/1631290105171267587
2023-03-02 12:35:46+00:00,1631272081886257153,"Thank you, Anamaria Prodan, for standing up for justice.

Full article here:
https://t.co/dKeIvImL8r https://t.co/VtQrS5zHsX",https://twitter.com/Cobratate/status/1631272081886257153
2023-03-02 11:16:03+00:00,1631252021335543812,"Never become comfortable with losing. 

Never become good at it. 

ALWAYS ask to fight again.",https://twitter.com/Cobratate/status/1631252021335543812
2023-03-01 18:44:00+00:00,1631002360930500609,"As a man - when things are not the way you want them to be - the natural result is anger. 

Society trains this out of men. 

Or society cannot function. 

Keep the anger - learn some self control - and focus effectively. 

Unlimited motivation awaits.",https://twitter.com/Cobratate/status/1631002360930500609
2023-03-01 17:48:36+00:00,1630988422683807744,https://t.co/so3ZurxGL9,https://twitter.com/Cobratate/status/1630988422683807744
2023-03-01 16:32:32+00:00,1630969280144572417,"The lines between sad and happy are self-defined. 

In the neverending grey, only you decide the deciding line between LIGHT and DARK. 

I have set my line to the very bottom. 

Unless I am DEVASTATED (twice lifetime event) I am somewhere in the happy zone. I am always happy.",https://twitter.com/Cobratate/status/1630969280144572417
2023-03-01 15:25:25+00:00,1630952388864487427,"My body is in jail. 

But my mind is not in jail. 

Do you understand? https://t.co/aO1uPJVO0E",https://twitter.com/Cobratate/status/1630952388864487427
2023-03-01 14:21:54+00:00,1630936401570037762,The Truth: You do not have time to waste today. Do not fail.,https://twitter.com/Cobratate/status/1630936401570037762
2023-03-01 13:29:59+00:00,1630923337571475456,"They don’t want you to be happy

Watch the full interview:https://t.co/fCaAcuRqYY https://t.co/KeSL1cwzdS",https://twitter.com/Cobratate/status/1630923337571475456
2023-02-28 20:48:11+00:00,1630671225792897027,"I saw my reflection today and I barely recognized myself

A long beard, a full head of hair

and the stresses of battle show on my face

But then I looked into my eyes

And recognized myself completely

They cannot break me. https://t.co/llwU1wIiTS",https://twitter.com/Cobratate/status/1630671225792897027
2023-02-28 17:38:18+00:00,1630623440754425885,"""Oscar-winning performance"", CCTV of the girls coming and going, ""victims"" saying they arent victims

This is less than 5% of the evidence we are showing to prove we are innocent

But the court keeps putting us back in Jail

How can this happen in a fair justice system of the EU?",https://twitter.com/Cobratate/status/1630623440754425885
2023-02-28 16:28:07+00:00,1630605780297695238,"When you lie you make a very powerful enemy

God.",https://twitter.com/Cobratate/status/1630605780297695238
2023-02-28 12:57:41+00:00,1630552819471114240,"The true mark of a warrior is to live for something bigger than yourself.

Absolute selfishness is the fundamental state of the modern-day coward.

Since the dawn of time, men of merit have risked their own interests for a greater cause.",https://twitter.com/Cobratate/status/1630552819471114240
2023-02-28 12:04:21+00:00,1630539398046515200,"Hedonism and pleasure is a black hole.

Watch the full interview: https://t.co/n7n4E1c3bF https://t.co/AEf91yJaK1",https://twitter.com/Cobratate/status/1630539398046515200
2023-02-28 10:07:52+00:00,1630510083950931968,"""I have never cared very much for personal prizes. A person does not become a freedom fighter in the hope of winning awards.”",https://twitter.com/Cobratate/status/1630510083950931968
2023-02-28 08:13:19+00:00,1630481257330012160,"I've cooperated fully in every way.

Done everything they asked of me.

I have 500 pieces of video, photo and other evidence proving my innocence.

But I am still in jail.

What does Romania want from me?
https://t.co/dKeIvImL8r https://t.co/S2KCw8S3m6",https://twitter.com/Cobratate/status/1630481257330012160
2023-02-27 20:08:47+00:00,1630298922424889344,"Always winning isn't the point of God's battles. 

The point of God's battles is so you can show him the strength of your heart when you lose 

@jakepaul",https://twitter.com/Cobratate/status/1630298922424889344
2023-02-27 18:26:22+00:00,1630273148263251973,"They weaponize lies to keep me in here.

But you cannot hide the sun forever.",https://twitter.com/Cobratate/status/1630273148263251973
2023-02-27 17:49:11+00:00,1630263790351577089,"They cannot keep me in this cell forever.

My enemies’ lies are crumbling.

This is your time to play catch up.

Whatever situation you are in, I want to let you know one thing is certain.

It is possible.

Get to work.",https://twitter.com/Cobratate/status/1630263790351577089
2023-02-27 17:49:10+00:00,1630263788447453184,"I was put on this earth by God himself to show you what is possible.

You are not meant to be a slave.

I was poorer than you,

I was raised in a council estate by a single mother.

I made it out.

I conquered the internet.

I became The Top G.",https://twitter.com/Cobratate/status/1630263788447453184
2023-02-27 17:49:10+00:00,1630263786035720192,"You’ve never even TRIED,

Imagine how much harder some men would work if it was possible.

The amount of work ethic inspired by witnessing a man train his arms to move so hard and fast that he could fly.

There is power in knowing something is possible.",https://twitter.com/Cobratate/status/1630263786035720192
2023-02-27 17:49:09+00:00,1630263782663438336,"How many of you have genuinely tried to fly?

GENUINELY.

How many of you have researched, trained, and truly TRIED to fly?

NONE OF YOU.

Why?

Because you think it’s impossible.

You’ve never pushed yourself because you believe the goal can never be achieved.",https://twitter.com/Cobratate/status/1630263782663438336
2023-02-27 14:30:38+00:00,1630213823989678082,"I've been in jail for 61 days

But not allowed a single visit.

Not even from my children",https://twitter.com/Cobratate/status/1630213823989678082
2023-02-27 10:19:07+00:00,1630150529354461184,"My thoughts on self-analysis

Watch the full interview: https://t.co/OFCSI61n3l https://t.co/vwi7SQYP37",https://twitter.com/Cobratate/status/1630150529354461184
